35836FE17AB5E860A8F67DB781D219DC,Raw Fitness Cost->1.0,Calculation Time (ms)->253.0,Max Move-Log Cost->23.0,Num. States->2842.0,Move-Model Fitness->1.0,Trace Fitness->0.9655172413793104,Max Fitness Cost->29.0,Move-Log Fitness->0.9565217391304348,Trace Length->23.0,Queued States->4660.0
35F7D176A141ADF84222DA5B5E6A478F,Raw Fitness Cost->0.0,Calculation Time (ms)->44.0,Max Move-Log Cost->14.0,Num. States->602.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->20.0,Move-Log Fitness->1.0,Trace Length->14.0,Queued States->1648.0
36BDD26D435F4ADC52C1C9299879346D,Raw Fitness Cost->0.0,Calculation Time (ms)->112.0,Max Move-Log Cost->13.0,Num. States->769.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->19.0,Move-Log Fitness->1.0,Trace Length->13.0,Queued States->1392.0
384DFFB6AE2D96AA58AFA28AE27AD081,Raw Fitness Cost->1.0,Calculation Time (ms)->391.0,Max Move-Log Cost->11.0,Num. States->3109.0,Move-Model Fitness->0.9166666666666666,Trace Fitness->0.9411764705882353,Max Fitness Cost->17.0,Move-Log Fitness->1.0,Trace Length->11.0,Queued States->5481.0
388DF0867D2AF33687254E2225811C01,Raw Fitness Cost->1.0,Calculation Time (ms)->250.0,Max Move-Log Cost->11.0,Num. States->1486.0,Move-Model Fitness->1.0,Trace Fitness->0.9411764705882353,Max Fitness Cost->17.0,Move-Log Fitness->0.9090909090909091,Trace Length->11.0,Queued States->3375.0
3918CF4B8FA4BE2B58A8B9D4CADE66BB,Raw Fitness Cost->2.0,Calculation Time (ms)->605.0,Max Move-Log Cost->18.0,Num. States->7802.0,Move-Model Fitness->0.9,Trace Fitness->0.9166666666666666,Max Fitness Cost->24.0,Move-Log Fitness->1.0,Trace Length->18.0,Queued States->12799.0
3ADAA1EE7B01BE1B4B3AFB14C88D96AB,Raw Fitness Cost->3.0,Calculation Time (ms)->320.0,Max Move-Log Cost->10.0,Num. States->4145.0,Move-Model Fitness->0.8888888888888888,Trace Fitness->0.8125,Max Fitness Cost->16.0,Move-Log Fitness->0.8,Trace Length->10.0,Queued States->6218.0
3C5354FB7CB8AA60736A779EBA5DF1E4,Raw Fitness Cost->1.0,Calculation Time (ms)->171.0,Max Move-Log Cost->13.0,Num. States->2153.0,Move-Model Fitness->0.9285714285714286,Trace Fitness->0.9473684210526316,Max Fitness Cost->19.0,Move-Log Fitness->1.0,Trace Length->13.0,Queued States->4589.0
3C7DD93C8C7094F831909E1F63A44E6E,Raw Fitness Cost->1.0,Calculation Time (ms)->132.0,Max Move-Log Cost->16.0,Num. States->1757.0,Move-Model Fitness->0.9411764705882353,Trace Fitness->0.9545454545454546,Max Fitness Cost->22.0,Move-Log Fitness->1.0,Trace Length->16.0,Queued States->3273.0
3D852C3BF15D5E6F2A72291EA4556FA9,Raw Fitness Cost->0.0,Calculation Time (ms)->11.0,Max Move-Log Cost->14.0,Num. States->434.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->20.0,Move-Log Fitness->1.0,Trace Length->14.0,Queued States->1188.0
3DBCDF0B564542D3F5B8BB386CE30840,Raw Fitness Cost->4.0,Calculation Time (ms)->487.0,Max Move-Log Cost->18.0,Num. States->9007.0,Move-Model Fitness->0.9375,Trace Fitness->0.8333333333333334,Max Fitness Cost->24.0,Move-Log Fitness->0.8333333333333334,Trace Length->18.0,Queued States->13740.0
40AD68743142E3FE0132F7AFF81398EA,Raw Fitness Cost->8.0,Calculation Time (ms)->791.0,Max Move-Log Cost->22.0,Num. States->14585.0,Move-Model Fitness->0.9375,Trace Fitness->0.7142857142857143,Max Fitness Cost->28.0,Move-Log Fitness->0.6818181818181819,Trace Length->22.0,Queued States->19799.0
41B12B611AD52E6E12941DD05D79E506,Raw Fitness Cost->3.0,Calculation Time (ms)->287.0,Max Move-Log Cost->16.0,Num. States->5064.0,Move-Model Fitness->0.9333333333333333,Trace Fitness->0.8636363636363636,Max Fitness Cost->22.0,Move-Log Fitness->0.875,Trace Length->16.0,Queued States->7996.0
